ticker,series,target_date,ts_end,mean_price,close_price,yes_bid_close,yes_ask_close,volume,open_interest
KXHIGHTLV-26APR08-B94.5,KXHIGHTLV,2026-04-08,1775660400,0.0319,0.0100,0.0100,0.0200,70.00,4152.00
KXHIGHTLV-26APR08-B94.5,KXHIGHTLV,2026-04-08,1775664000,0.0100,0.0100,0.0100,0.0200,65.00,4217.00
KXHIGHTLV-26APR08-B94.5,KXHIGHTLV,2026-04-08,1775667600,0.0143,0.0100,0.0100,0.0200,245.00,4283.00
KXHIGHTLV-26APR08-B94.5,KXHIGHTLV,2026-04-08,1775671200,0.0104,0.0200,0.0100,0.0200,1097.00,5333.00
KXHIGHTLV-26APR09-T91,KXHIGHTLV,2026-04-09,1775732400,0.0100,0.0100,0.0100,0.0200,7.00,986.00
KXHIGHTLV-26APR09-T91,KXHIGHTLV,2026-04-09,1775736000,0.0107,0.0200,0.0100,0.0200,108.93,1094.93
KXHIGHTLV-26APR09-T91,KXHIGHTLV,2026-04-09,1775739600,0.0113,0.0100,0.0100,0.0200,331.18,1420.11
KXHIGHTLV-26APR09-T91,KXHIGHTLV,2026-04-09,1775743200,0.0200,0.0200,0.0100,0.0200,18.00,1438.11
KXHIGHTLV-26APR09-T91,KXHIGHTLV,2026-04-09,1775746800,0.0126,0.0100,0.0000,0.0100,3.89,1442.00
KXHIGHTLV-26APR09-T91,KXHIGHTLV,2026-04-09,1775750400,0.0122,0.0100,0.0100,0.0200,4.00,1446.00
KXHIGHTLV-26APR09-T91,KXHIGHTLV,2026-04-09,1775754000,0.0159,0.0200,0.0100,0.0300,98.00,1524.00
KXHIGHTLV-26APR09-T91,KXHIGHTLV,2026-04-09,1775757600,0.0100,0.0100,0.0000,0.0300,458.00,1982.00
KXHIGHTLV-26APR10-B82.5,KXHIGHTLV,2026-04-10,1775818800,0.4394,0.4600,0.4100,0.4200,123.12,1383.15
KXHIGHTLV-26APR10-B82.5,KXHIGHTLV,2026-04-10,1775822400,0.4372,0.4300,0.4300,0.5100,38.17,1398.15
KXHIGHTLV-26APR10-B82.5,KXHIGHTLV,2026-04-10,1775826000,0.4383,0.4500,0.4100,0.4500,81.88,1462.94
KXHIGHTLV-26APR10-B82.5,KXHIGHTLV,2026-04-10,1775829600,0.4328,0.4000,0.4000,0.4200,157.94,1615.88
KXHIGHTLV-26APR10-B82.5,KXHIGHTLV,2026-04-10,1775833200,0.4131,0.3900,0.4000,0.4100,571.90,1743.36
KXHIGHTLV-26APR10-B82.5,KXHIGHTLV,2026-04-10,1775836800,0.4176,0.4300,0.4100,0.4300,70.36,1801.72
KXHIGHTLV-26APR10-B82.5,KXHIGHTLV,2026-04-10,1775840400,0.3852,0.4200,0.3700,0.3900,435.29,1979.81
KXHIGHTLV-26APR10-B82.5,KXHIGHTLV,2026-04-10,1775844000,0.4037,0.3900,0.3900,0.4000,156.25,2110.21
KXHIGHTLV-26APR05-B87.5,KXHIGHTLV,2026-04-05,1775386800,,,0.0500,0.0600,0.00,685.00
KXHIGHTLV-26APR05-B87.5,KXHIGHTLV,2026-04-05,1775390400,0.0872,0.0900,0.0600,0.0800,1539.00,2157.00
KXHIGHTLV-26APR05-B87.5,KXHIGHTLV,2026-04-05,1775394000,0.0783,0.0700,0.0600,0.0900,6.00,2162.00
KXHIGHTLV-26APR05-B87.5,KXHIGHTLV,2026-04-05,1775397600,0.0600,0.0600,0.0600,0.0700,1.00,2162.00
KXHIGHTLV-26APR05-B87.5,KXHIGHTLV,2026-04-05,1775401200,0.0831,0.0700,0.0600,0.1000,424.00,2580.00
KXHIGHTLV-26APR05-B87.5,KXHIGHTLV,2026-04-05,1775404800,0.0633,0.0600,0.0600,0.0700,15.00,2594.00
KXHIGHTLV-26APR05-B87.5,KXHIGHTLV,2026-04-05,1775408400,0.0600,0.0600,0.0600,0.0700,71.00,2665.00
KXHIGHTLV-26APR05-B87.5,KXHIGHTLV,2026-04-05,1775412000,0.0514,0.0300,0.0300,0.0500,248.00,2835.00
KXHIGHTLV-26APR05-B89.5,KXHIGHTLV,2026-04-05,1775386800,,,0.0100,0.0200,0.00,358.00
KXHIGHTLV-26APR05-B89.5,KXHIGHTLV,2026-04-05,1775390400,0.0100,0.0100,0.0000,0.0100,385.00,743.00
KXHIGHTLV-26APR05-B89.5,KXHIGHTLV,2026-04-05,1775394000,,,0.0000,0.0200,0.00,743.00
KXHIGHTLV-26APR05-B89.5,KXHIGHTLV,2026-04-05,1775401200,0.0270,0.0300,0.0000,0.0200,208.00,848.00
KXHIGHTLV-26APR05-B89.5,KXHIGHTLV,2026-04-05,1775404800,,,0.0000,0.0200,0.00,848.00
KXHIGHTLV-26APR05-B89.5,KXHIGHTLV,2026-04-05,1775408400,,,0.0000,0.0100,0.00,848.00
KXHIGHTLV-26APR05-B89.5,KXHIGHTLV,2026-04-05,1775412000,0.0163,0.0200,0.0000,0.0200,54.00,883.00
KXHIGHTLV-26APR09-B84.5,KXHIGHTLV,2026-04-09,1775732400,0.0300,0.0300,0.0300,0.0500,7.00,706.00
KXHIGHTLV-26APR09-B84.5,KXHIGHTLV,2026-04-09,1775736000,0.0300,0.0300,0.0300,0.0500,1.00,706.00
KXHIGHTLV-26APR09-B84.5,KXHIGHTLV,2026-04-09,1775739600,0.0722,0.0500,0.0300,0.0400,18.37,709.00
KXHIGHTLV-26APR09-B84.5,KXHIGHTLV,2026-04-09,1775743200,0.0400,0.0400,0.0300,0.0400,52.00,709.00
KXHIGHTLV-26APR09-B84.5,KXHIGHTLV,2026-04-09,1775746800,0.0437,0.0500,0.0500,0.0600,416.16,869.79
KXHIGHTLV-26APR09-B84.5,KXHIGHTLV,2026-04-09,1775750400,0.0612,0.0800,0.0700,0.0800,127.07,984.86
KXHIGHTLV-26APR09-B84.5,KXHIGHTLV,2026-04-09,1775754000,0.0647,0.0500,0.0500,0.0600,19.00,1003.86
KXHIGHTLV-26APR09-B84.5,KXHIGHTLV,2026-04-09,1775757600,0.0492,0.0200,0.0200,0.0300,54.47,1043.33
KXHIGHTLV-26APR09-T84,KXHIGHTLV,2026-04-09,1775736000,0.0100,0.0100,0.0000,0.0100,4.00,997.00
KXHIGHTLV-26APR09-T84,KXHIGHTLV,2026-04-09,1775739600,0.0100,0.0100,0.0000,0.0100,8.00,998.00
KXHIGHTLV-26APR09-T84,KXHIGHTLV,2026-04-09,1775746800,,,0.0000,0.0100,0.00,998.00
KXHIGHTLV-26APR09-T84,KXHIGHTLV,2026-04-09,1775750400,0.0100,0.0100,0.0000,0.0100,64.00,1028.00
KXHIGHTLV-26APR09-T84,KXHIGHTLV,2026-04-09,1775754000,,,0.0000,0.0100,0.00,1028.00
KXHIGHTLV-26APR09-T84,KXHIGHTLV,2026-04-09,1775757600,,,0.0000,0.0100,0.00,1028.00
KXHIGHTLV-26APR11-B77.5,KXHIGHTLV,2026-04-11,1775905200,0.5900,0.5900,0.5800,0.6000,121.00,1362.00
KXHIGHTLV-26APR11-B77.5,KXHIGHTLV,2026-04-11,1775908800,0.5998,0.6000,0.5900,0.6000,186.00,1538.00
KXHIGHTLV-26APR11-B77.5,KXHIGHTLV,2026-04-11,1775912400,0.6032,0.6000,0.5900,0.6000,155.00,1691.00
KXHIGHTLV-26APR11-B77.5,KXHIGHTLV,2026-04-11,1775916000,0.5974,0.5700,0.5700,0.5800,167.00,1848.00
KXHIGHTLV-26APR11-B77.5,KXHIGHTLV,2026-04-11,1775919600,0.5884,0.6000,0.5600,0.6100,187.00,1971.00
KXHIGHTLV-26APR11-B77.5,KXHIGHTLV,2026-04-11,1775923200,0.6048,0.6400,0.5800,0.6400,378.00,2177.00
KXHIGHTLV-26APR11-B77.5,KXHIGHTLV,2026-04-11,1775926800,0.5697,0.5500,0.5500,0.5900,330.00,2306.00
KXHIGHTLV-26APR11-B77.5,KXHIGHTLV,2026-04-11,1775930400,0.5824,0.5800,0.5800,0.6000,58.00,2351.00
KXHIGHTLV-26APR11-B79.5,KXHIGHTLV,2026-04-11,1775905200,0.2807,0.2800,0.2800,0.3100,30.00,888.00
KXHIGHTLV-26APR11-B79.5,KXHIGHTLV,2026-04-11,1775908800,0.3116,0.3700,0.2800,0.3800,308.00,1009.00
KXHIGHTLV-26APR11-B79.5,KXHIGHTLV,2026-04-11,1775912400,0.3605,0.3700,0.3100,0.3700,44.00,1046.00
KXHIGHTLV-26APR11-B79.5,KXHIGHTLV,2026-04-11,1775916000,0.3705,0.3700,0.3200,0.3800,114.00,1160.00
KXHIGHTLV-26APR11-B79.5,KXHIGHTLV,2026-04-11,1775919600,0.3417,0.3700,0.3300,0.3700,87.00,1195.00
KXHIGHTLV-26APR11-B79.5,KXHIGHTLV,2026-04-11,1775923200,0.2959,0.2700,0.2900,0.3000,92.00,1144.00
KXHIGHTLV-26APR11-B79.5,KXHIGHTLV,2026-04-11,1775926800,0.3028,0.3600,0.3100,0.3400,207.00,1181.00
KXHIGHTLV-26APR11-B79.5,KXHIGHTLV,2026-04-11,1775930400,0.4105,0.4600,0.3700,0.4500,79.00,1220.00
KXHIGHTLV-26APR11-B81.5,KXHIGHTLV,2026-04-11,1775905200,0.0201,0.0200,0.0200,0.0300,434.00,1328.00
KXHIGHTLV-26APR11-B81.5,KXHIGHTLV,2026-04-11,1775908800,0.0113,0.0100,0.0100,0.0200,131.00,1452.00
KXHIGHTLV-26APR11-B81.5,KXHIGHTLV,2026-04-11,1775912400,0.0150,0.0200,0.0100,0.0200,2.00,1453.00
KXHIGHTLV-26APR11-B81.5,KXHIGHTLV,2026-04-11,1775916000,0.0187,0.0200,0.0100,0.0200,68.00,1472.00
KXHIGHTLV-26APR11-B81.5,KXHIGHTLV,2026-04-11,1775919600,0.0192,0.0200,0.0200,0.0300,26.00,1498.00
KXHIGHTLV-26APR11-B81.5,KXHIGHTLV,2026-04-11,1775923200,0.0122,0.0100,0.0000,0.0200,781.00,2262.00
KXHIGHTLV-26APR11-B81.5,KXHIGHTLV,2026-04-11,1775926800,0.0100,0.0100,0.0000,0.0200,10.00,2272.00
KXHIGHTLV-26APR11-B81.5,KXHIGHTLV,2026-04-11,1775930400,0.0141,0.0100,0.0000,0.0200,504.00,2595.00
KXHIGHTLV-26APR10-B84.5,KXHIGHTLV,2026-04-10,1775818800,0.5485,0.5500,0.5000,0.5400,65.89,1227.29
KXHIGHTLV-26APR10-B84.5,KXHIGHTLV,2026-04-10,1775822400,0.5200,0.5100,0.5100,0.5200,23.82,1250.11
KXHIGHTLV-26APR10-B84.5,KXHIGHTLV,2026-04-10,1775826000,0.5039,0.5300,0.5100,0.5300,50.09,1265.37
KXHIGHTLV-26APR10-B84.5,KXHIGHTLV,2026-04-10,1775829600,0.5387,0.5500,0.5400,0.5500,285.27,1547.64
KXHIGHTLV-26APR10-B84.5,KXHIGHTLV,2026-04-10,1775833200,0.5184,0.5500,0.5400,0.5500,70.66,1550.30
KXHIGHTLV-26APR10-B84.5,KXHIGHTLV,2026-04-10,1775836800,0.5403,0.5300,0.5100,0.5300,95.53,1581.45
KXHIGHTLV-26APR10-B84.5,KXHIGHTLV,2026-04-10,1775840400,0.5349,0.5200,0.5200,0.5600,354.40,1880.85
KXHIGHTLV-26APR10-B84.5,KXHIGHTLV,2026-04-10,1775844000,0.5730,0.5700,0.5700,0.5900,60.05,1904.31
KXHIGHTLV-26APR10-B86.5,KXHIGHTLV,2026-04-10,1775818800,,,0.0400,0.0700,0.00,182.24
KXHIGHTLV-26APR10-B86.5,KXHIGHTLV,2026-04-10,1775822400,0.0743,0.0800,0.0500,0.0900,7.00,186.24
KXHIGHTLV-26APR10-B86.5,KXHIGHTLV,2026-04-10,1775826000,0.0566,0.0500,0.0500,0.0600,93.67,274.91
KXHIGHTLV-26APR10-B86.5,KXHIGHTLV,2026-04-10,1775829600,0.0667,0.0600,0.0600,0.0700,60.81,333.91
KXHIGHTLV-26APR10-B86.5,KXHIGHTLV,2026-04-10,1775833200,0.0646,0.0600,0.0400,0.0600,77.04,409.95
KXHIGHTLV-26APR10-B86.5,KXHIGHTLV,2026-04-10,1775836800,0.0916,0.0700,0.0600,0.0800,545.00,938.95
KXHIGHTLV-26APR10-B86.5,KXHIGHTLV,2026-04-10,1775840400,0.0718,0.0500,0.0500,0.0600,226.33,995.95
KXHIGHTLV-26APR10-B86.5,KXHIGHTLV,2026-04-10,1775844000,0.0500,0.0500,0.0500,0.0700,12.00,1007.95
KXHIGHTLV-26APR10-T80,KXHIGHTLV,2026-04-10,1775826000,,,0.0000,0.0100,0.00,2100.00
KXHIGHTLV-26APR10-T80,KXHIGHTLV,2026-04-10,1775829600,0.0179,0.0200,0.0000,0.0200,158.00,2133.00
KXHIGHTLV-26APR10-T80,KXHIGHTLV,2026-04-10,1775833200,0.0218,0.0300,0.0000,0.0100,391.41,2351.67
KXHIGHTLV-26APR12-B70.5,KXHIGHTLV,2026-04-12,1775991600,0.2200,0.2200,0.2100,0.2200,73.00,1219.00
KXHIGHTLV-26APR12-B70.5,KXHIGHTLV,2026-04-12,1775995200,0.2223,0.2700,0.3300,0.4100,324.00,1393.00
KXHIGHTLV-26APR12-B70.5,KXHIGHTLV,2026-04-12,1775998800,0.4264,0.4500,0.4500,0.4600,97.00,1464.00
KXHIGHTLV-26APR12-B70.5,KXHIGHTLV,2026-04-12,1776002400,0.4836,0.4400,0.4400,0.4500,259.00,1493.00
KXHIGHTLV-26APR12-B70.5,KXHIGHTLV,2026-04-12,1776006000,0.4578,0.4400,0.3600,0.3900,102.00,1568.00
KXHIGHTLV-26APR12-B70.5,KXHIGHTLV,2026-04-12,1776009600,0.4483,0.4300,0.3900,0.4400,82.00,1619.00
KXHIGHTLV-26APR12-B70.5,KXHIGHTLV,2026-04-12,1776013200,0.4432,0.4500,0.4400,0.4500,60.00,1663.00
KXHIGHTLV-26APR12-B70.5,KXHIGHTLV,2026-04-12,1776016800,0.4004,0.4000,0.3400,0.3900,423.00,1983.00
KXHIGHTLV-26APR11-T75,KXHIGHTLV,2026-04-11,1775905200,0.0100,0.0100,0.0100,0.0200,1.00,601.00
KXHIGHTLV-26APR11-T75,KXHIGHTLV,2026-04-11,1775908800,0.0104,0.0100,0.0000,0.0200,1099.00,1700.00
KXHIGHTLV-26APR11-T75,KXHIGHTLV,2026-04-11,1775912400,,,0.0000,0.0100,0.00,1700.00
KXHIGHTLV-26APR11-T75,KXHIGHTLV,2026-04-11,1775916000,,,0.0000,0.0100,0.00,1700.00
KXHIGHTLV-26APR11-T75,KXHIGHTLV,2026-04-11,1775919600,0.0163,0.0200,0.0000,0.0100,245.00,1804.00
KXHIGHTLV-26APR11-T75,KXHIGHTLV,2026-04-11,1775923200,0.0145,0.0200,0.0000,0.0200,29.00,1817.00
KXHIGHTLV-26APR11-T75,KXHIGHTLV,2026-04-11,1775926800,,,0.0000,0.0200,0.00,1817.00
KXHIGHTLV-26APR11-T75,KXHIGHTLV,2026-04-11,1775930400,,,0.0000,0.0100,0.00,1817.00
KXHIGHTLV-26APR12-B76.5,KXHIGHTLV,2026-04-12,1775991600,0.0400,0.0400,0.0200,0.0400,4.00,827.00
KXHIGHTLV-26APR12-B76.5,KXHIGHTLV,2026-04-12,1775995200,0.0224,0.0200,0.0200,0.0300,170.00,997.00
KXHIGHTLV-26APR12-B76.5,KXHIGHTLV,2026-04-12,1775998800,0.0151,0.0100,0.0100,0.0200,437.00,1397.00
KXHIGHTLV-26APR12-B76.5,KXHIGHTLV,2026-04-12,1776002400,0.0100,0.0100,0.0000,0.0100,285.00,1682.00
KXHIGHTLV-26APR12-B76.5,KXHIGHTLV,2026-04-12,1776006000,,,0.0000,0.0100,0.00,1682.00
KXHIGHTLV-26APR12-B76.5,KXHIGHTLV,2026-04-12,1776009600,0.0100,0.0100,0.0000,0.0100,6.00,1688.00
KXHIGHTLV-26APR12-B76.5,KXHIGHTLV,2026-04-12,1776013200,0.0100,0.0100,0.0000,0.0200,100.00,1788.00
KXHIGHTLV-26APR12-B76.5,KXHIGHTLV,2026-04-12,1776016800,,,0.0000,0.0200,0.00,1788.00
KXHIGHTLV-26APR07-T93,KXHIGHTLV,2026-04-07,1775559600,0.0200,0.0200,0.0200,0.0300,6.00,2461.00
KXHIGHTLV-26APR07-T93,KXHIGHTLV,2026-04-07,1775563200,0.0226,0.0100,0.0000,0.0100,2081.00,3901.00
KXHIGHTLV-26APR07-T93,KXHIGHTLV,2026-04-07,1775566800,0.0177,0.0200,0.0000,0.0200,105.00,3928.00
KXHIGHTLV-26APR07-T93,KXHIGHTLV,2026-04-07,1775570400,0.0200,0.0200,0.0000,0.0200,24.00,3928.00
KXHIGHTLV-26APR07-T93,KXHIGHTLV,2026-04-07,1775577600,0.0200,0.0200,0.0000,0.0200,20.00,3928.00
KXHIGHTLV-26APR07-T93,KXHIGHTLV,2026-04-07,1775581200,0.0200,0.0200,0.0000,0.0200,4.00,3928.00
KXHIGHTLV-26APR12-T70,KXHIGHTLV,2026-04-12,1775991600,0.0543,0.0500,0.0300,0.0500,30.00,1606.00
KXHIGHTLV-26APR12-T70,KXHIGHTLV,2026-04-12,1775995200,0.0475,0.0400,0.0400,0.0500,251.00,1850.00
KXHIGHTLV-26APR12-T70,KXHIGHTLV,2026-04-12,1775998800,0.0954,0.1000,0.0900,0.1200,377.00,2180.00
KXHIGHTLV-26APR12-T70,KXHIGHTLV,2026-04-12,1776002400,0.1089,0.0700,0.0700,0.1100,134.00,2309.00
KXHIGHTLV-26APR12-T70,KXHIGHTLV,2026-04-12,1776006000,0.0643,0.0500,0.0400,0.0500,132.00,2377.00
KXHIGHTLV-26APR12-T70,KXHIGHTLV,2026-04-12,1776009600,0.0517,0.0400,0.0500,0.0700,232.00,2543.00
KXHIGHTLV-26APR12-T70,KXHIGHTLV,2026-04-12,1776013200,0.0423,0.0300,0.0300,0.0400,620.00,3055.00
KXHIGHTLV-26APR12-T70,KXHIGHTLV,2026-04-12,1776016800,0.0279,0.0200,0.0200,0.0300,91.00,3091.00
KXHIGHTLV-26APR13-B66.5,KXHIGHTLV,2026-04-13,1776078000,0.1422,0.1600,0.1200,0.1500,9.00,586.00
KXHIGHTLV-26APR13-B66.5,KXHIGHTLV,2026-04-13,1776081600,0.1703,0.1600,0.1500,0.2400,406.00,569.00
KXHIGHTLV-26APR13-B66.5,KXHIGHTLV,2026-04-13,1776085200,0.1429,0.1200,0.1100,0.1400,31.00,579.00
KXHIGHTLV-26APR13-B66.5,KXHIGHTLV,2026-04-13,1776088800,0.1166,0.0900,0.0800,0.0900,145.00,684.00
KXHIGHTLV-26APR13-B66.5,KXHIGHTLV,2026-04-13,1776092400,0.0955,0.1000,0.0800,0.1000,137.00,809.00
KXHIGHTLV-26APR13-B66.5,KXHIGHTLV,2026-04-13,1776096000,0.0833,0.0800,0.0600,0.0700,379.00,1188.00
KXHIGHTLV-26APR13-B66.5,KXHIGHTLV,2026-04-13,1776099600,0.0337,0.0200,0.0200,0.0500,413.00,1390.00
KXHIGHTLV-26APR13-B66.5,KXHIGHTLV,2026-04-13,1776103200,0.0442,0.0500,0.0200,0.0500,19.00,1388.00
KXHIGHTLV-26APR08-B92.5,KXHIGHTLV,2026-04-08,1775646000,0.4482,0.4500,0.4400,0.4500,98.00,1697.00
KXHIGHTLV-26APR08-B92.5,KXHIGHTLV,2026-04-08,1775649600,0.4473,0.4200,0.4200,0.4400,257.00,1943.00
KXHIGHTLV-26APR08-B92.5,KXHIGHTLV,2026-04-08,1775653200,0.4593,0.4100,0.4100,0.4600,717.00,2441.00
KXHIGHTLV-26APR08-B92.5,KXHIGHTLV,2026-04-08,1775656800,0.4427,0.4200,0.4100,0.4200,116.00,2476.00
KXHIGHTLV-26APR08-B92.5,KXHIGHTLV,2026-04-08,1775660400,0.4207,0.4100,0.4100,0.4400,385.00,2724.00
KXHIGHTLV-26APR08-B92.5,KXHIGHTLV,2026-04-08,1775664000,0.4245,0.3800,0.3900,0.4200,67.00,2784.00
KXHIGHTLV-26APR08-B92.5,KXHIGHTLV,2026-04-08,1775667600,0.4200,0.3800,0.4000,0.4400,270.00,2907.00
KXHIGHTLV-26APR08-B92.5,KXHIGHTLV,2026-04-08,1775671200,0.4684,0.4900,0.4000,0.4700,19.00,2926.00
KXHIGHTLV-26APR11-T82,KXHIGHTLV,2026-04-11,1775905200,,,0.0000,0.0200,0.00,1584.00
KXHIGHTLV-26APR11-T82,KXHIGHTLV,2026-04-11,1775908800,,,0.0000,0.0200,0.00,1584.00
KXHIGHTLV-26APR11-T82,KXHIGHTLV,2026-04-11,1775912400,,,0.0000,0.0200,0.00,1584.00
KXHIGHTLV-26APR11-T82,KXHIGHTLV,2026-04-11,1775916000,0.0260,0.0300,0.0000,0.0200,10.00,1594.00
KXHIGHTLV-26APR11-T82,KXHIGHTLV,2026-04-11,1775919600,0.0200,0.0100,0.0100,0.0200,1281.00,2845.00
KXHIGHTLV-26APR11-T82,KXHIGHTLV,2026-04-11,1775923200,0.0100,0.0200,0.0000,0.0200,885.00,3730.00
KXHIGHTLV-26APR11-T82,KXHIGHTLV,2026-04-11,1775926800,,,0.0000,0.0200,0.00,3730.00
KXHIGHTLV-26APR11-T82,KXHIGHTLV,2026-04-11,1775930400,0.0103,0.0100,0.0000,0.0100,275.00,3988.00
KXHIGHTLV-26APR12-B74.5,KXHIGHTLV,2026-04-12,1775991600,0.0600,0.0600,0.0500,0.0600,4.00,603.00
KXHIGHTLV-26APR12-B74.5,KXHIGHTLV,2026-04-12,1775995200,0.0600,0.0600,0.0500,0.0600,26.00,629.00
KXHIGHTLV-26APR12-B74.5,KXHIGHTLV,2026-04-12,1775998800,0.0572,0.0500,0.0500,0.0600,18.00,647.00
KXHIGHTLV-26APR12-B74.5,KXHIGHTLV,2026-04-12,1776002400,0.0465,0.0400,0.0300,0.0400,110.00,745.00
KXHIGHTLV-26APR12-B74.5,KXHIGHTLV,2026-04-12,1776006000,0.0495,0.0400,0.0300,0.0400,245.00,957.00
KXHIGHTLV-26APR12-B74.5,KXHIGHTLV,2026-04-12,1776009600,0.0412,0.0400,0.0300,0.0400,135.00,1060.00
KXHIGHTLV-26APR12-B74.5,KXHIGHTLV,2026-04-12,1776013200,0.0447,0.0400,0.0400,0.0500,131.00,1150.00
KXHIGHTLV-26APR12-B74.5,KXHIGHTLV,2026-04-12,1776016800,0.0687,0.1000,0.1000,0.1300,275.00,1362.00
KXHIGHTLV-26APR09-B88.5,KXHIGHTLV,2026-04-09,1775732400,0.3866,0.4200,0.3200,0.4200,12.28,1140.28
KXHIGHTLV-26APR09-B88.5,KXHIGHTLV,2026-04-09,1775736000,0.4046,0.3800,0.3300,0.3800,86.27,1214.55
KXHIGHTLV-26APR09-B88.5,KXHIGHTLV,2026-04-09,1775739600,0.4188,0.4300,0.4300,0.4500,372.00,1431.55
KXHIGHTLV-26APR09-B88.5,KXHIGHTLV,2026-04-09,1775743200,0.4867,0.5100,0.4800,0.5100,155.94,1587.49
KXHIGHTLV-26APR09-B88.5,KXHIGHTLV,2026-04-09,1775746800,0.4419,0.4000,0.4000,0.4400,812.34,2131.83
KXHIGHTLV-26APR09-B88.5,KXHIGHTLV,2026-04-09,1775750400,0.4093,0.4000,0.4000,0.4200,220.21,2300.04
KXHIGHTLV-26APR09-B88.5,KXHIGHTLV,2026-04-09,1775754000,0.4427,0.4200,0.4200,0.5200,487.11,2711.81
KXHIGHTLV-26APR09-B88.5,KXHIGHTLV,2026-04-09,1775757600,0.5084,0.4600,0.4300,0.5500,207.15,2909.96
KXHIGHTLV-26APR14-B72.5,KXHIGHTLV,2026-04-14,1776164400,0.0700,0.0600,0.0500,0.1000,2.00,755.00
KXHIGHTLV-26APR14-B72.5,KXHIGHTLV,2026-04-14,1776168000,0.1100,0.1100,0.0400,0.1200,5.00,760.00
KXHIGHTLV-26APR14-B72.5,KXHIGHTLV,2026-04-14,1776171600,0.0448,0.0500,0.0500,0.0700,124.00,797.00
KXHIGHTLV-26APR14-B72.5,KXHIGHTLV,2026-04-14,1776175200,0.0827,0.0600,0.0400,0.0700,162.00,925.00
KXHIGHTLV-26APR14-B72.5,KXHIGHTLV,2026-04-14,1776178800,0.0460,0.0400,0.0300,0.0400,5.00,930.00
KXHIGHTLV-26APR14-B72.5,KXHIGHTLV,2026-04-14,1776182400,0.0400,0.0400,0.0300,0.0400,3.00,933.00
KXHIGHTLV-26APR14-B72.5,KXHIGHTLV,2026-04-14,1776186000,0.0346,0.0300,0.0300,0.0400,134.00,1056.00
KXHIGHTLV-26APR14-B72.5,KXHIGHTLV,2026-04-14,1776189600,0.0867,0.0800,0.0700,0.0800,417.00,1235.00
KXHIGHTLV-26APR14-B74.5,KXHIGHTLV,2026-04-14,1776164400,0.5265,0.5400,0.4900,0.5400,98.00,1689.00
KXHIGHTLV-26APR14-B74.5,KXHIGHTLV,2026-04-14,1776168000,0.5353,0.5900,0.5000,0.5900,200.00,1866.00
KXHIGHTLV-26APR14-B74.5,KXHIGHTLV,2026-04-14,1776171600,0.4733,0.4200,0.4100,0.4200,741.00,2149.00
KXHIGHTLV-26APR14-B74.5,KXHIGHTLV,2026-04-14,1776175200,0.4939,0.5700,0.5200,0.5700,1433.00,2691.00
KXHIGHTLV-26APR14-B74.5,KXHIGHTLV,2026-04-14,1776178800,0.5524,0.5100,0.5300,0.5500,174.00,2803.00
KXHIGHTLV-26APR14-B74.5,KXHIGHTLV,2026-04-14,1776182400,0.5908,0.6400,0.6100,0.6400,263.00,3009.00
KXHIGHTLV-26APR14-B74.5,KXHIGHTLV,2026-04-14,1776186000,0.5952,0.5900,0.5700,0.6200,697.00,3366.00
KXHIGHTLV-26APR14-B74.5,KXHIGHTLV,2026-04-14,1776189600,0.5839,0.5800,0.5600,0.5700,234.00,3525.00
KXHIGHTLV-26APR12-T77,KXHIGHTLV,2026-04-12,1775991600,0.0156,0.0100,0.0100,0.0300,18.00,4592.00
KXHIGHTLV-26APR12-T77,KXHIGHTLV,2026-04-12,1775995200,0.0116,0.0100,0.0000,0.0200,199.00,4791.00
KXHIGHTLV-26APR12-T77,KXHIGHTLV,2026-04-12,1775998800,,,0.0000,0.0200,0.00,4791.00
KXHIGHTLV-26APR12-T77,KXHIGHTLV,2026-04-12,1776002400,,,0.0000,0.0100,0.00,4791.00
KXHIGHTLV-26APR12-T77,KXHIGHTLV,2026-04-12,1776006000,0.0100,0.0100,0.0000,0.0100,10.00,4791.00
KXHIGHTLV-26APR12-T77,KXHIGHTLV,2026-04-12,1776009600,,,0.0000,0.0100,0.00,4791.00
KXHIGHTLV-26APR12-T77,KXHIGHTLV,2026-04-12,1776013200,,,0.0000,0.0200,0.00,4791.00
KXHIGHTLV-26APR12-T77,KXHIGHTLV,2026-04-12,1776016800,,,0.0000,0.0200,0.00,4791.00
KXHIGHTLV-26APR14-B76.5,KXHIGHTLV,2026-04-14,1776164400,0.3866,0.4000,0.3300,0.3900,100.00,671.00
KXHIGHTLV-26APR14-B76.5,KXHIGHTLV,2026-04-14,1776168000,0.3400,0.3300,0.2800,0.3300,41.00,692.00
KXHIGHTLV-26APR14-B76.5,KXHIGHTLV,2026-04-14,1776171600,0.3524,0.4400,0.3600,0.4300,358.00,957.00
KXHIGHTLV-26APR14-B76.5,KXHIGHTLV,2026-04-14,1776175200,0.3494,0.3500,0.3300,0.3500,345.00,1132.00
KXHIGHTLV-26APR14-B76.5,KXHIGHTLV,2026-04-14,1776178800,0.3412,0.3300,0.3400,0.3600,146.00,1212.00
KXHIGHTLV-26APR14-B76.5,KXHIGHTLV,2026-04-14,1776182400,0.3394,0.2800,0.2700,0.2800,116.00,1293.00
KXHIGHTLV-26APR14-B76.5,KXHIGHTLV,2026-04-14,1776186000,0.3153,0.3400,0.3100,0.3400,238.00,1491.00
