city,series,event_ticker,ticker,target_date,strike_type,floor_strike,cap_strike,expiration_value,result,last_price_dollars,previous_yes_bid_dollars,previous_yes_ask_dollars,open_time,close_time,settlement_ts,subtitle,volume_fp
CHI,KXHIGHCHI,KXHIGHCHI-26MAR13,KXHIGHCHI-26MAR13-B50.5,2026-03-13,between,50,51,48.00,no,0.0100,0.0000,1.0000,2026-03-12T14:00:00Z,2026-03-14T04:59:00Z,2026-03-14T12:06:18.656526Z,50° to 51°,9055.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR13,KXHIGHCHI-26MAR13-T44,2026-03-13,less,,44,48.00,no,0.0100,0.0000,1.0000,2026-03-12T14:00:00Z,2026-03-14T04:59:00Z,2026-03-14T12:06:18.656526Z,43° or below,21053.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR13,KXHIGHCHI-26MAR13-T51,2026-03-13,greater,51,,48.00,no,0.0100,0.0000,1.0000,2026-03-12T14:00:00Z,2026-03-14T04:59:00Z,2026-03-14T12:06:18.656526Z,52° or above,7615.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR14,KXHIGHCHI-26MAR14-B39.5,2026-03-14,between,39,40,38.00,no,0.1800,0.0000,1.0000,2026-03-13T14:00:00Z,2026-03-15T04:59:00Z,2026-03-15T17:26:19.661157Z,39° to 40°,21139.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR14,KXHIGHCHI-26MAR14-B41.5,2026-03-14,between,41,42,38.00,no,0.0100,0.0000,1.0000,2026-03-13T14:00:00Z,2026-03-15T04:59:00Z,2026-03-15T17:26:19.661157Z,41° to 42°,16954.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR14,KXHIGHCHI-26MAR14-B43.5,2026-03-14,between,43,44,38.00,no,0.0100,0.0000,1.0000,2026-03-13T14:00:00Z,2026-03-15T04:59:00Z,2026-03-15T17:26:19.661157Z,43° to 44°,13487.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR14,KXHIGHCHI-26MAR14-B45.5,2026-03-14,between,45,46,38.00,no,0.0100,0.0000,1.0000,2026-03-13T14:00:00Z,2026-03-15T04:59:00Z,2026-03-15T17:26:19.661157Z,45° to 46°,16544.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR14,KXHIGHCHI-26MAR14-T39,2026-03-14,less,,39,38.00,yes,0.8700,0.0000,1.0000,2026-03-13T14:00:00Z,2026-03-15T04:59:00Z,2026-03-15T17:26:19.661157Z,38° or below,38174.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR14,KXHIGHCHI-26MAR14-T46,2026-03-14,greater,46,,38.00,no,0.0100,0.0000,1.0000,2026-03-13T14:00:00Z,2026-03-15T04:59:00Z,2026-03-15T17:26:19.661157Z,47° or above,17924.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR15,KXHIGHCHI-26MAR15-B60.5,2026-03-15,between,60,61,64.00,no,0.0100,0.0000,1.0000,2026-03-14T14:00:00Z,2026-03-16T04:59:00Z,2026-03-16T12:02:19.741052Z,60° to 61°,38632.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR15,KXHIGHCHI-26MAR15-B62.5,2026-03-15,between,62,63,64.00,no,0.0100,0.0000,1.0000,2026-03-14T14:00:00Z,2026-03-16T04:59:00Z,2026-03-16T12:02:19.741052Z,62° to 63°,72000.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR15,KXHIGHCHI-26MAR15-B64.5,2026-03-15,between,64,65,64.00,yes,0.9900,0.0000,1.0000,2026-03-14T14:00:00Z,2026-03-16T04:59:00Z,2026-03-16T12:02:19.741052Z,64° to 65°,41803.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR15,KXHIGHCHI-26MAR15-B66.5,2026-03-15,between,66,67,64.00,no,0.0100,0.0000,1.0000,2026-03-14T14:00:00Z,2026-03-16T04:59:00Z,2026-03-16T12:02:19.741052Z,66° to 67°,20189.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR15,KXHIGHCHI-26MAR15-T60,2026-03-15,less,,60,64.00,no,0.0100,0.0000,1.0000,2026-03-14T14:00:00Z,2026-03-16T04:59:00Z,2026-03-16T12:02:19.741052Z,59° or below,74345.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR15,KXHIGHCHI-26MAR15-T67,2026-03-15,greater,67,,64.00,no,0.0100,0.0000,1.0000,2026-03-14T14:00:00Z,2026-03-16T04:59:00Z,2026-03-16T12:02:19.741052Z,68° or above,8283.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR16,KXHIGHCHI-26MAR16-B36.5,2026-03-16,between,36,37,32.00,no,0.0100,0.0000,1.0000,2026-03-15T14:00:00Z,2026-03-17T04:59:00Z,2026-03-17T12:02:09.719749Z,36° to 37°,13483.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR16,KXHIGHCHI-26MAR16-B38.5,2026-03-16,between,38,39,32.00,no,0.0100,0.0000,1.0000,2026-03-15T14:00:00Z,2026-03-17T04:59:00Z,2026-03-17T12:02:09.719749Z,38° to 39°,5300.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR16,KXHIGHCHI-26MAR16-B40.5,2026-03-16,between,40,41,32.00,no,0.0100,0.0000,1.0000,2026-03-15T14:00:00Z,2026-03-17T04:59:00Z,2026-03-17T12:02:09.719749Z,40° to 41°,3622.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR16,KXHIGHCHI-26MAR16-B42.5,2026-03-16,between,42,43,32.00,no,0.0100,0.0000,1.0000,2026-03-15T14:00:00Z,2026-03-17T04:59:00Z,2026-03-17T12:02:09.719749Z,42° to 43°,3864.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR16,KXHIGHCHI-26MAR16-T36,2026-03-16,less,,36,32.00,yes,0.9900,0.0000,1.0000,2026-03-15T14:00:00Z,2026-03-17T04:59:00Z,2026-03-17T12:02:09.719749Z,35° or below,32350.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR16,KXHIGHCHI-26MAR16-T43,2026-03-16,greater,43,,32.00,no,0.0100,0.0000,1.0000,2026-03-15T14:00:00Z,2026-03-17T04:59:00Z,2026-03-17T12:02:09.719749Z,44° or above,11832.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR17,KXHIGHCHI-26MAR17-B23.5,2026-03-17,between,23,24,25.00,no,0.0100,0.0000,1.0000,2026-03-16T14:00:00Z,2026-03-18T04:59:00Z,2026-03-18T12:04:19.212097Z,23° to 24°,80534.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR17,KXHIGHCHI-26MAR17-B25.5,2026-03-17,between,25,26,25.00,yes,0.9900,0.0000,1.0000,2026-03-16T14:00:00Z,2026-03-18T04:59:00Z,2026-03-18T12:04:19.212097Z,25° to 26°,60375.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR17,KXHIGHCHI-26MAR17-B27.5,2026-03-17,between,27,28,25.00,no,0.0100,0.0000,1.0000,2026-03-16T14:00:00Z,2026-03-18T04:59:00Z,2026-03-18T12:04:19.212097Z,27° to 28°,31677.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR17,KXHIGHCHI-26MAR17-B29.5,2026-03-17,between,29,30,25.00,no,0.0100,0.0000,1.0000,2026-03-16T14:00:00Z,2026-03-18T04:59:00Z,2026-03-18T12:04:19.212097Z,29° to 30°,12265.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR17,KXHIGHCHI-26MAR17-T23,2026-03-17,less,,23,25.00,no,0.0100,0.0000,1.0000,2026-03-16T14:00:00Z,2026-03-18T04:59:00Z,2026-03-18T12:04:19.212097Z,22° or below,27272.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR17,KXHIGHCHI-26MAR17-T30,2026-03-17,greater,30,,25.00,no,0.0100,0.0000,1.0000,2026-03-16T14:00:00Z,2026-03-18T04:59:00Z,2026-03-18T12:04:19.212097Z,31° or above,16077.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR18,KXHIGHCHI-26MAR18-B40.5,2026-03-18,between,40,41,47.00,no,0.0100,0.0000,1.0000,2026-03-17T14:00:00Z,2026-03-19T05:59:00Z,2026-03-19T12:02:00.843424Z,40° to 41°,19404.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR18,KXHIGHCHI-26MAR18-B42.5,2026-03-18,between,42,43,47.00,no,0.0100,0.0000,1.0000,2026-03-17T14:00:00Z,2026-03-19T05:59:00Z,2026-03-19T12:02:00.843424Z,42° to 43°,22629.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR18,KXHIGHCHI-26MAR18-B44.5,2026-03-18,between,44,45,47.00,no,0.0100,0.0000,1.0000,2026-03-17T14:00:00Z,2026-03-19T05:59:00Z,2026-03-19T12:02:00.843424Z,44° to 45°,51054.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR18,KXHIGHCHI-26MAR18-B46.5,2026-03-18,between,46,47,47.00,yes,0.9900,0.0000,1.0000,2026-03-17T14:00:00Z,2026-03-19T05:59:00Z,2026-03-19T12:02:00.843424Z,46° to 47°,49492.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR18,KXHIGHCHI-26MAR18-T40,2026-03-18,less,,40,47.00,no,0.0100,0.0000,1.0000,2026-03-17T14:00:00Z,2026-03-19T05:59:00Z,2026-03-19T12:02:00.843424Z,39° or below,32625.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR18,KXHIGHCHI-26MAR18-T47,2026-03-18,greater,47,,47.00,no,0.0100,0.0000,1.0000,2026-03-17T14:00:00Z,2026-03-19T05:59:00Z,2026-03-19T12:02:00.843424Z,48° or above,42382.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR19,KXHIGHCHI-26MAR19-B48.5,2026-03-19,between,48,49,60.00,no,0.0100,0.0000,1.0000,2026-03-18T14:00:00Z,2026-03-20T05:59:00Z,2026-03-20T12:02:30.864537Z,48° to 49°,61793.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR19,KXHIGHCHI-26MAR19-B50.5,2026-03-19,between,50,51,60.00,no,0.0100,0.0000,1.0000,2026-03-18T14:00:00Z,2026-03-20T05:59:00Z,2026-03-20T12:02:30.864537Z,50° to 51°,29831.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR19,KXHIGHCHI-26MAR19-B52.5,2026-03-19,between,52,53,60.00,no,0.0100,0.0000,1.0000,2026-03-18T14:00:00Z,2026-03-20T05:59:00Z,2026-03-20T12:02:30.864537Z,52° to 53°,26138.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR19,KXHIGHCHI-26MAR19-B54.5,2026-03-19,between,54,55,60.00,no,0.0100,0.0000,1.0000,2026-03-18T14:00:00Z,2026-03-20T05:59:00Z,2026-03-20T12:02:30.864537Z,54° to 55°,40020.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR19,KXHIGHCHI-26MAR19-T48,2026-03-19,less,,48,60.00,no,0.0100,0.0000,1.0000,2026-03-18T14:00:00Z,2026-03-20T05:59:00Z,2026-03-20T12:02:30.864537Z,47° or below,41825.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR19,KXHIGHCHI-26MAR19-T55,2026-03-19,greater,55,,60.00,yes,0.9900,0.0000,1.0000,2026-03-18T14:00:00Z,2026-03-20T05:59:00Z,2026-03-20T12:02:30.864537Z,56° or above,73871.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR20,KXHIGHCHI-26MAR20-B62.5,2026-03-20,between,62,63,72.00,no,0.0100,0.0000,1.0000,2026-03-19T14:00:00Z,2026-03-21T05:59:00Z,2026-03-21T12:02:30.953358Z,62° to 63°,15455.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR20,KXHIGHCHI-26MAR20-B64.5,2026-03-20,between,64,65,72.00,no,0.0100,0.0000,1.0000,2026-03-19T14:00:00Z,2026-03-21T05:59:00Z,2026-03-21T12:02:30.953358Z,64° to 65°,21439.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR20,KXHIGHCHI-26MAR20-B66.5,2026-03-20,between,66,67,72.00,no,0.0100,0.0000,1.0000,2026-03-19T14:00:00Z,2026-03-21T05:59:00Z,2026-03-21T12:02:30.953358Z,66° to 67°,42542.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR20,KXHIGHCHI-26MAR20-B68.5,2026-03-20,between,68,69,72.00,no,0.0100,0.0000,1.0000,2026-03-19T14:00:00Z,2026-03-21T05:59:00Z,2026-03-21T12:02:30.953358Z,68° to 69°,28377.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR20,KXHIGHCHI-26MAR20-T62,2026-03-20,less,,62,72.00,no,0.0100,0.0000,1.0000,2026-03-19T14:00:00Z,2026-03-21T05:59:00Z,2026-03-21T12:02:30.953358Z,61° or below,35848.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR20,KXHIGHCHI-26MAR20-T69,2026-03-20,greater,69,,72.00,yes,0.9900,0.0000,1.0000,2026-03-19T14:00:00Z,2026-03-21T05:59:00Z,2026-03-21T12:02:30.953358Z,70° or above,88151.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR21,KXHIGHCHI-26MAR21-B63.5,2026-03-21,between,63,64,77.00,no,0.0100,0.0000,1.0000,2026-03-20T14:00:00Z,2026-03-22T05:59:00Z,2026-03-22T12:02:40.855981Z,63° to 64°,17736.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR21,KXHIGHCHI-26MAR21-B65.5,2026-03-21,between,65,66,77.00,no,0.0100,0.0000,1.0000,2026-03-20T14:00:00Z,2026-03-22T05:59:00Z,2026-03-22T12:02:40.855981Z,65° to 66°,13980.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR21,KXHIGHCHI-26MAR21-B67.5,2026-03-21,between,67,68,77.00,no,0.0100,0.0000,1.0000,2026-03-20T14:00:00Z,2026-03-22T05:59:00Z,2026-03-22T12:02:40.855981Z,67° to 68°,23648.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR21,KXHIGHCHI-26MAR21-B69.5,2026-03-21,between,69,70,77.00,no,0.0100,0.0000,1.0000,2026-03-20T14:00:00Z,2026-03-22T05:59:00Z,2026-03-22T12:02:40.855981Z,69° to 70°,50012.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR21,KXHIGHCHI-26MAR21-T63,2026-03-21,less,,63,77.00,no,0.0100,0.0000,1.0000,2026-03-20T14:00:00Z,2026-03-22T05:59:00Z,2026-03-22T12:02:40.855981Z,62° or below,12911.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR21,KXHIGHCHI-26MAR21-T70,2026-03-21,greater,70,,77.00,yes,0.9900,0.0000,1.0000,2026-03-20T14:00:00Z,2026-03-22T05:59:00Z,2026-03-22T12:02:40.855981Z,71° or above,49191.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR22,KXHIGHCHI-26MAR22-B58.5,2026-03-22,between,58,59,71.00,no,0.0100,0.0000,1.0000,2026-03-21T14:00:00Z,2026-03-23T05:59:00Z,2026-03-23T12:02:00.942377Z,58° to 59°,28507.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR22,KXHIGHCHI-26MAR22-B60.5,2026-03-22,between,60,61,71.00,no,0.0100,0.0000,1.0000,2026-03-21T14:00:00Z,2026-03-23T05:59:00Z,2026-03-23T12:02:00.942377Z,60° to 61°,12872.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR22,KXHIGHCHI-26MAR22-B62.5,2026-03-22,between,62,63,71.00,no,0.0100,0.0000,1.0000,2026-03-21T14:00:00Z,2026-03-23T05:59:00Z,2026-03-23T12:02:00.942377Z,62° to 63°,16436.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR22,KXHIGHCHI-26MAR22-B64.5,2026-03-22,between,64,65,71.00,no,0.0100,0.0000,1.0000,2026-03-21T14:00:00Z,2026-03-23T05:59:00Z,2026-03-23T12:02:00.942377Z,64° to 65°,123723.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR22,KXHIGHCHI-26MAR22-T58,2026-03-22,less,,58,71.00,no,0.0100,0.0000,1.0000,2026-03-21T14:00:00Z,2026-03-23T05:59:00Z,2026-03-23T12:02:00.942377Z,57° or below,223673.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR22,KXHIGHCHI-26MAR22-T65,2026-03-22,greater,65,,71.00,yes,0.9900,0.0000,1.0000,2026-03-21T14:00:00Z,2026-03-23T05:59:00Z,2026-03-23T12:02:00.942377Z,66° or above,329157.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR23,KXHIGHCHI-26MAR23-B40.5,2026-03-23,between,40,41,41.00,yes,0.9900,0.0000,1.0000,2026-03-22T14:00:00Z,2026-03-24T05:59:00Z,2026-03-24T12:02:00.818858Z,40° to 41°,42741.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR23,KXHIGHCHI-26MAR23-B42.5,2026-03-23,between,42,43,41.00,no,0.0100,0.0000,1.0000,2026-03-22T14:00:00Z,2026-03-24T05:59:00Z,2026-03-24T12:02:00.818858Z,42° to 43°,35524.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR23,KXHIGHCHI-26MAR23-B44.5,2026-03-23,between,44,45,41.00,no,0.0100,0.0000,1.0000,2026-03-22T14:00:00Z,2026-03-24T05:59:00Z,2026-03-24T12:02:00.818858Z,44° to 45°,21299.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR23,KXHIGHCHI-26MAR23-B46.5,2026-03-23,between,46,47,41.00,no,0.0100,0.0000,1.0000,2026-03-22T14:00:00Z,2026-03-24T05:59:00Z,2026-03-24T12:02:00.818858Z,46° to 47°,21582.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR23,KXHIGHCHI-26MAR23-T40,2026-03-23,less,,40,41.00,no,0.0100,0.0000,1.0000,2026-03-22T14:00:00Z,2026-03-24T05:59:00Z,2026-03-24T12:02:00.818858Z,39° or below,79211.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR23,KXHIGHCHI-26MAR23-T47,2026-03-23,greater,47,,41.00,no,0.0100,0.0000,1.0000,2026-03-22T14:00:00Z,2026-03-24T05:59:00Z,2026-03-24T12:02:00.818858Z,48° or above,16645.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR24,KXHIGHCHI-26MAR24-B50.5,2026-03-24,between,50,51,53.00,no,0.0100,0.0000,1.0000,2026-03-23T14:00:00Z,2026-03-25T05:59:00Z,2026-03-25T12:03:10.891664Z,50° to 51°,90008.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR24,KXHIGHCHI-26MAR24-B52.5,2026-03-24,between,52,53,53.00,yes,0.9900,0.0000,1.0000,2026-03-23T14:00:00Z,2026-03-25T05:59:00Z,2026-03-25T12:03:10.891664Z,52° to 53°,60944.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR24,KXHIGHCHI-26MAR24-B54.5,2026-03-24,between,54,55,53.00,no,0.0100,0.0000,1.0000,2026-03-23T14:00:00Z,2026-03-25T05:59:00Z,2026-03-25T12:03:10.891664Z,54° to 55°,45131.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR24,KXHIGHCHI-26MAR24-B56.5,2026-03-24,between,56,57,53.00,no,0.0100,0.0000,1.0000,2026-03-23T14:00:00Z,2026-03-25T05:59:00Z,2026-03-25T12:03:10.891664Z,56° to 57°,26459.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR24,KXHIGHCHI-26MAR24-T50,2026-03-24,less,,50,53.00,no,0.0100,0.0000,1.0000,2026-03-23T14:00:00Z,2026-03-25T05:59:00Z,2026-03-25T12:03:10.891664Z,49° or below,52517.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR24,KXHIGHCHI-26MAR24-T57,2026-03-24,greater,57,,53.00,no,0.0100,0.0000,1.0000,2026-03-23T14:00:00Z,2026-03-25T05:59:00Z,2026-03-25T12:03:10.891664Z,58° or above,15003.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR25,KXHIGHCHI-26MAR25-B66.5,2026-03-25,between,66,67,72.00,no,0.0100,0.0000,1.0000,2026-03-24T14:00:00Z,2026-03-26T05:59:00Z,2026-03-26T12:01:55.591434Z,66° to 67°,17881.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR25,KXHIGHCHI-26MAR25-B68.5,2026-03-25,between,68,69,72.00,no,0.0100,0.0000,1.0000,2026-03-24T14:00:00Z,2026-03-26T05:59:00Z,2026-03-26T12:01:55.591434Z,68° to 69°,26867.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR25,KXHIGHCHI-26MAR25-B70.5,2026-03-25,between,70,71,72.00,no,0.0100,0.0000,1.0000,2026-03-24T14:00:00Z,2026-03-26T05:59:00Z,2026-03-26T12:01:55.591434Z,70° to 71°,56037.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR25,KXHIGHCHI-26MAR25-B72.5,2026-03-25,between,72,73,72.00,yes,0.9900,0.0000,1.0000,2026-03-24T14:00:00Z,2026-03-26T05:59:00Z,2026-03-26T12:01:55.591434Z,72° to 73°,46142.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR25,KXHIGHCHI-26MAR25-T66,2026-03-25,less,,66,72.00,no,0.0100,0.0000,1.0000,2026-03-24T14:00:00Z,2026-03-26T05:59:00Z,2026-03-26T12:01:55.591434Z,65° or below,24397.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR25,KXHIGHCHI-26MAR25-T73,2026-03-25,greater,73,,72.00,no,0.0100,0.0000,1.0000,2026-03-24T14:00:00Z,2026-03-26T05:59:00Z,2026-03-26T12:01:55.591434Z,74° or above,32616.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR26,KXHIGHCHI-26MAR26-B77.5,2026-03-26,between,77,78,73.00,no,0.0100,0.0000,1.0000,2026-03-25T14:00:00Z,2026-03-27T05:59:00Z,2026-03-27T12:02:17.908896Z,77° to 78°,22268.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR26,KXHIGHCHI-26MAR26-B79.5,2026-03-26,between,79,80,73.00,no,0.0100,0.0000,1.0000,2026-03-25T14:00:00Z,2026-03-27T05:59:00Z,2026-03-27T12:02:17.908896Z,79° to 80°,15399.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR26,KXHIGHCHI-26MAR26-B81.5,2026-03-26,between,81,82,73.00,no,0.0100,0.0000,1.0000,2026-03-25T14:00:00Z,2026-03-27T05:59:00Z,2026-03-27T12:02:17.908896Z,81° to 82°,11664.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR26,KXHIGHCHI-26MAR26-B83.5,2026-03-26,between,83,84,73.00,no,0.0100,0.0000,1.0000,2026-03-25T14:00:00Z,2026-03-27T05:59:00Z,2026-03-27T12:02:17.908896Z,83° to 84°,6259.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR26,KXHIGHCHI-26MAR26-T77,2026-03-26,less,,77,73.00,yes,0.9900,0.0000,1.0000,2026-03-25T14:00:00Z,2026-03-27T05:59:00Z,2026-03-27T12:02:17.908896Z,76° or below,51861.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR26,KXHIGHCHI-26MAR26-T84,2026-03-26,greater,84,,73.00,no,0.0100,0.0000,1.0000,2026-03-25T14:00:00Z,2026-03-27T05:59:00Z,2026-03-27T12:02:17.908896Z,85° or above,10404.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR27,KXHIGHCHI-26MAR27-B37.5,2026-03-27,between,37,38,44.00,no,0.0100,0.0000,1.0000,2026-03-26T14:00:00Z,2026-03-28T05:59:00Z,2026-03-28T12:02:57.896602Z,37° to 38°,17723.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR27,KXHIGHCHI-26MAR27-B39.5,2026-03-27,between,39,40,44.00,no,0.0100,0.0000,1.0000,2026-03-26T14:00:00Z,2026-03-28T05:59:00Z,2026-03-28T12:02:57.896602Z,39° to 40°,24288.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR27,KXHIGHCHI-26MAR27-B41.5,2026-03-27,between,41,42,44.00,no,0.0100,0.0000,1.0000,2026-03-26T14:00:00Z,2026-03-28T05:59:00Z,2026-03-28T12:02:57.896602Z,41° to 42°,54737.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR27,KXHIGHCHI-26MAR27-B43.5,2026-03-27,between,43,44,44.00,yes,0.9900,0.0000,1.0000,2026-03-26T14:00:00Z,2026-03-28T05:59:00Z,2026-03-28T12:02:57.896602Z,43° to 44°,154108.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR27,KXHIGHCHI-26MAR27-T37,2026-03-27,less,,37,44.00,no,0.0100,0.0000,1.0000,2026-03-26T14:00:00Z,2026-03-28T05:59:00Z,2026-03-28T12:02:57.896602Z,36° or below,27730.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR27,KXHIGHCHI-26MAR27-T44,2026-03-27,greater,44,,44.00,no,0.0100,0.0000,1.0000,2026-03-26T14:00:00Z,2026-03-28T05:59:00Z,2026-03-28T12:02:57.896602Z,45° or above,119688.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR28,KXHIGHCHI-26MAR28-B47.5,2026-03-28,between,47,48,48.00,yes,0.9900,0.0000,1.0000,2026-03-27T14:00:00Z,2026-03-29T05:59:00Z,2026-03-29T12:02:28.195328Z,47° to 48°,35904.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR28,KXHIGHCHI-26MAR28-B49.5,2026-03-28,between,49,50,48.00,no,0.0100,0.0000,1.0000,2026-03-27T14:00:00Z,2026-03-29T05:59:00Z,2026-03-29T12:02:28.195328Z,49° to 50°,35604.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR28,KXHIGHCHI-26MAR28-B51.5,2026-03-28,between,51,52,48.00,no,0.0100,0.0000,1.0000,2026-03-27T14:00:00Z,2026-03-29T05:59:00Z,2026-03-29T12:02:28.195328Z,51° to 52°,32412.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR28,KXHIGHCHI-26MAR28-B53.5,2026-03-28,between,53,54,48.00,no,0.0100,0.0000,1.0000,2026-03-27T14:00:00Z,2026-03-29T05:59:00Z,2026-03-29T12:02:28.195328Z,53° to 54°,25981.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR28,KXHIGHCHI-26MAR28-T47,2026-03-28,less,,47,48.00,no,0.0100,0.0000,1.0000,2026-03-27T14:00:00Z,2026-03-29T05:59:00Z,2026-03-29T12:02:28.195328Z,46° or below,17482.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR28,KXHIGHCHI-26MAR28-T54,2026-03-28,greater,54,,48.00,no,0.0100,0.0000,1.0000,2026-03-27T14:00:00Z,2026-03-29T05:59:00Z,2026-03-29T12:02:28.195328Z,55° or above,20508.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR29,KXHIGHCHI-26MAR29-B61.5,2026-03-29,between,61,62,63.00,no,0.0100,0.0000,1.0000,2026-03-28T14:00:00Z,2026-03-30T05:59:00Z,2026-03-30T12:01:58.372672Z,61° to 62°,26952.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR29,KXHIGHCHI-26MAR29-B63.5,2026-03-29,between,63,64,63.00,yes,0.9900,0.0000,1.0000,2026-03-28T14:00:00Z,2026-03-30T05:59:00Z,2026-03-30T12:01:58.372672Z,63° to 64°,31974.00
CHI,KXHIGHCHI,KXHIGHCHI-26MAR29,KXHIGHCHI-26MAR29-B65.5,2026-03-29,between,65,66,63.00,no,0.0100,0.0000,1.0000,2026-03-28T14:00:00Z,2026-03-30T05:59:00Z,2026-03-30T12:01:58.372672Z,65° to 66°,17024.00
